event_id,user_id,event_name,event_timestamp,device_type,channel,product_id
3294,U00435,view_product,2026-08-28 14:44:02,mobile,paid_search,P0069
3295,U00435,view_home,2026-08-28 14:45:24,mobile,paid_search,
1714,U00228,view_home,2026-08-28 16:19:32,mobile,social,
118,U00018,view_home,2026-08-28 17:02:08,tablet,organic_search,
119,U00018,view_product,2026-08-28 17:02:37,tablet,organic_search,P0033
120,U00018,view_home,2026-08-28 17:02:47,tablet,organic_search,
238,U00034,view_home,2026-08-28 17:33:21,mobile,organic_search,
239,U00034,view_product,2026-08-28 17:34:10,mobile,organic_search,P0061
240,U00034,add_to_cart,2026-08-28 17:35:31,mobile,organic_search,P0061
1724,U00230,view_home,2026-08-28 19:04:01,mobile,organic_search,
2902,U00383,view_home,2026-08-28 19:13:45,mobile,paid_search,
2903,U00383,view_product,2026-08-28 19:15:23,mobile,paid_search,P0012
2904,U00383,add_to_cart,2026-08-28 19:17:16,mobile,paid_search,P0012
121,U00018,view_product,2026-08-28 19:54:47,tablet,organic_search,P0050
1715,U00228,view_product,2026-08-28 19:56:32,mobile,social,P0089
3330,U00441,view_home,2026-08-28 20:14:49,tablet,organic_search,
3331,U00441,view_product,2026-08-28 20:16:10,tablet,organic_search,P0104
962,U00126,view_home,2026-08-28 20:24:54,tablet,direct,
963,U00126,view_product,2026-08-28 20:27:39,tablet,direct,P0084
1432,U00186,view_home,2026-08-28 20:31:35,mobile,social,
1433,U00186,view_product,2026-08-28 20:32:50,mobile,social,P0048
1434,U00186,view_home,2026-08-28 20:33:19,mobile,social,
1435,U00186,view_product,2026-08-28 20:35:08,mobile,social,P0030
1436,U00186,add_to_cart,2026-08-28 20:38:01,mobile,social,P0030
1437,U00186,checkout,2026-08-28 20:39:16,mobile,social,P0030
1438,U00186,purchase,2026-08-28 20:41:36,mobile,social,P0030
1798,U00240,view_home,2026-08-29 07:15:48,mobile,paid_search,
1799,U00240,view_product,2026-08-29 07:18:14,mobile,paid_search,P0079
981,U00129,view_home,2026-08-29 07:20:30,desktop,email,
498,U00066,view_home,2026-08-29 07:35:53,tablet,email,
499,U00066,view_product,2026-08-29 07:37:17,tablet,email,P0086
3688,U00487,view_home,2026-08-29 08:51:27,desktop,direct,
1840,U00246,view_home,2026-08-29 10:26:07,tablet,organic_search,
2360,U00315,view_home,2026-08-29 10:58:12,desktop,email,
477,U00064,view_home,2026-08-29 12:23:58,mobile,organic_search,
478,U00064,view_product,2026-08-29 12:24:48,mobile,organic_search,P0079
479,U00064,view_home,2026-08-29 12:25:48,mobile,organic_search,
480,U00064,view_product,2026-08-29 12:26:10,mobile,organic_search,P0094
481,U00064,add_to_cart,2026-08-29 12:27:51,mobile,organic_search,P0094
1777,U00237,view_home,2026-08-29 12:57:15,tablet,email,
1778,U00237,view_product,2026-08-29 12:57:25,tablet,email,P0013
1779,U00237,view_home,2026-08-29 12:58:38,tablet,email,
1780,U00237,view_product,2026-08-29 13:00:36,tablet,email,P0068
3535,U00464,view_home,2026-08-29 13:44:39,tablet,direct,
711,U00092,view_home,2026-08-29 14:55:52,desktop,email,
712,U00092,view_product,2026-08-29 14:56:52,desktop,email,P0024
713,U00092,view_home,2026-08-29 14:58:24,desktop,email,
714,U00092,view_product,2026-08-29 14:59:43,desktop,email,P0085
715,U00092,view_home,2026-08-29 15:00:36,desktop,email,
716,U00092,view_product,2026-08-29 15:01:47,desktop,email,P0071
3636,U00478,view_home,2026-08-29 15:08:23,mobile,direct,
3637,U00478,view_product,2026-08-29 15:09:16,mobile,direct,P0092
3424,U00450,view_home,2026-08-29 15:28:57,desktop,direct,
3425,U00450,view_product,2026-08-29 15:29:17,desktop,direct,P0057
3426,U00450,view_home,2026-08-29 15:31:15,desktop,direct,
3427,U00450,view_product,2026-08-29 15:32:15,desktop,direct,P0064
3428,U00450,view_home,2026-08-29 15:32:53,desktop,direct,
3429,U00450,view_product,2026-08-29 15:34:12,desktop,direct,P0038
96,U00015,view_home,2026-08-29 16:02:34,tablet,direct,
97,U00015,view_product,2026-08-29 16:03:20,tablet,direct,P0072
98,U00015,add_to_cart,2026-08-29 16:05:57,tablet,direct,P0072
2646,U00347,view_home,2026-08-29 17:15:24,tablet,direct,
2647,U00347,view_product,2026-08-29 17:16:54,tablet,direct,P0066
2648,U00347,add_to_cart,2026-08-29 17:17:13,tablet,direct,P0066
2846,U00374,view_home,2026-08-29 17:27:58,tablet,organic_search,
2847,U00374,view_product,2026-08-29 17:30:14,tablet,organic_search,P0117
569,U00078,view_home,2026-08-29 17:56:29,mobile,direct,
570,U00078,view_product,2026-08-29 17:57:46,mobile,direct,P0028
571,U00078,add_to_cart,2026-08-29 18:00:24,mobile,direct,P0028
2320,U00308,view_home,2026-08-29 18:08:46,mobile,paid_search,
2321,U00308,view_product,2026-08-29 18:09:02,mobile,paid_search,P0103
2322,U00308,view_home,2026-08-29 18:10:26,mobile,paid_search,
2323,U00308,view_product,2026-08-29 18:11:33,mobile,paid_search,P0111
1472,U00191,view_home,2026-08-29 19:20:50,desktop,organic_search,
1473,U00191,view_product,2026-08-29 19:21:08,desktop,organic_search,P0089
1474,U00191,add_to_cart,2026-08-29 19:22:31,desktop,organic_search,P0089
2564,U00337,view_home,2026-08-29 19:27:27,mobile,paid_search,
3763,U00497,view_home,2026-08-29 20:09:07,tablet,paid_search,
3764,U00497,view_product,2026-08-29 20:10:30,tablet,paid_search,P0097
3765,U00497,view_home,2026-08-29 20:11:33,tablet,paid_search,
1152,U00150,view_home,2026-08-29 20:35:11,tablet,direct,
1153,U00150,view_product,2026-08-29 20:36:13,tablet,direct,P0041
1154,U00150,view_home,2026-08-29 20:36:33,tablet,direct,
572,U00078,checkout,2026-08-29 20:50:24,mobile,direct,P0028
573,U00078,purchase,2026-08-29 20:50:57,mobile,direct,P0028
649,U00085,view_home,2026-08-29 21:25:17,mobile,organic_search,
650,U00085,view_product,2026-08-29 21:25:46,mobile,organic_search,P0007
651,U00085,view_home,2026-08-29 21:26:25,mobile,organic_search,
652,U00085,view_product,2026-08-29 21:26:43,mobile,organic_search,P0069
800,U00105,view_home,2026-08-29 21:45:07,desktop,paid_search,
801,U00105,view_product,2026-08-29 21:46:27,desktop,paid_search,P0089
802,U00105,view_home,2026-08-29 21:47:16,desktop,paid_search,
933,U00123,view_home,2026-08-29 22:04:56,desktop,organic_search,
934,U00123,view_product,2026-08-29 22:05:32,desktop,organic_search,P0083
935,U00123,view_home,2026-08-29 22:06:14,desktop,organic_search,
936,U00123,view_product,2026-08-29 22:08:24,desktop,organic_search,P0079
937,U00123,add_to_cart,2026-08-29 22:09:07,desktop,organic_search,P0079
938,U00123,checkout,2026-08-29 22:11:29,desktop,organic_search,P0079
939,U00123,purchase,2026-08-29 22:13:56,desktop,organic_search,P0079
147,U00023,view_home,2026-08-29 22:19:59,desktop,direct,
148,U00023,view_product,2026-08-29 22:22:20,desktop,direct,P0058
149,U00023,add_to_cart,2026-08-29 22:24:20,desktop,direct,P0058
150,U00023,checkout,2026-08-29 22:25:37,desktop,direct,P0058
151,U00023,purchase,2026-08-29 22:26:05,desktop,direct,P0058
1478,U00192,view_home,2026-08-30 06:00:47,tablet,social,
1479,U00192,view_product,2026-08-30 06:00:54,tablet,social,P0080
1480,U00192,view_home,2026-08-30 06:02:48,tablet,social,
1481,U00192,view_product,2026-08-30 06:04:18,tablet,social,P0049
3208,U00421,view_home,2026-08-30 06:30:13,tablet,organic_search,
3344,U00442,view_home,2026-08-30 06:40:25,mobile,direct,
3345,U00442,view_product,2026-08-30 06:40:57,mobile,direct,P0053
3346,U00442,view_home,2026-08-30 06:41:09,mobile,direct,
1857,U00248,view_home,2026-08-30 06:47:18,desktop,organic_search,
3572,U00468,view_home,2026-08-30 07:36:17,desktop,organic_search,
3573,U00468,view_product,2026-08-30 07:36:45,desktop,organic_search,P0041
3574,U00468,view_home,2026-08-30 07:38:05,desktop,organic_search,
1618,U00209,view_home,2026-08-30 07:38:30,mobile,email,
1619,U00209,view_product,2026-08-30 07:38:55,mobile,email,P0092
1620,U00209,view_home,2026-08-30 07:40:33,mobile,email,
1621,U00209,view_product,2026-08-30 07:42:36,mobile,email,P0089
1701,U00224,view_home,2026-08-30 07:46:14,mobile,email,
1702,U00224,view_product,2026-08-30 07:47:18,mobile,email,P0061
661,U00088,view_home,2026-08-30 07:47:42,tablet,direct,
1703,U00224,view_home,2026-08-30 07:47:52,mobile,email,
662,U00088,view_product,2026-08-30 07:48:13,tablet,direct,P0048
663,U00088,view_home,2026-08-30 07:48:58,tablet,direct,
664,U00088,view_product,2026-08-30 07:50:02,tablet,direct,P0098
2975,U00393,view_home,2026-08-30 07:59:11,desktop,paid_search,
2016,U00265,view_home,2026-08-30 08:00:29,tablet,paid_search,
2017,U00265,view_product,2026-08-30 08:01:10,tablet,paid_search,P0072
2018,U00265,view_home,2026-08-30 08:02:47,tablet,paid_search,
2019,U00265,view_product,2026-08-30 08:03:24,tablet,paid_search,P0064
2020,U00265,add_to_cart,2026-08-30 08:04:51,tablet,paid_search,P0064
2676,U00351,view_home,2026-08-30 08:41:01,tablet,email,
2677,U00351,view_product,2026-08-30 08:41:10,tablet,email,P0077
2678,U00351,view_home,2026-08-30 08:41:55,tablet,email,
2679,U00351,view_product,2026-08-30 08:42:34,tablet,email,P0019
2680,U00351,add_to_cart,2026-08-30 08:45:08,tablet,email,P0019
3575,U00468,view_product,2026-08-30 08:56:05,desktop,organic_search,P0024
1609,U00209,view_home,2026-08-30 09:01:50,mobile,email,
1610,U00209,view_product,2026-08-30 09:03:01,mobile,email,P0116
1611,U00209,view_home,2026-08-30 09:03:24,mobile,email,
2654,U00349,view_home,2026-08-30 09:03:33,mobile,organic_search,
2655,U00349,view_product,2026-08-30 09:04:08,mobile,organic_search,P0032
1612,U00209,view_product,2026-08-30 09:04:28,mobile,email,P0107
2656,U00349,view_home,2026-08-30 09:04:40,mobile,organic_search,
2657,U00349,view_product,2026-08-30 09:05:10,mobile,organic_search,P0062
2658,U00349,add_to_cart,2026-08-30 09:05:25,mobile,organic_search,P0062
1613,U00209,view_home,2026-08-30 09:05:55,mobile,email,
1614,U00209,view_product,2026-08-30 09:06:31,mobile,email,P0079
2659,U00349,checkout,2026-08-30 09:07:11,mobile,organic_search,P0062
1615,U00209,add_to_cart,2026-08-30 09:08:58,mobile,email,P0079
1616,U00209,checkout,2026-08-30 09:11:01,mobile,email,P0079
1617,U00209,purchase,2026-08-30 09:12:00,mobile,email,P0079
1858,U00248,view_product,2026-08-30 09:33:18,desktop,organic_search,P0119
1859,U00248,add_to_cart,2026-08-30 09:35:19,desktop,organic_search,P0119
3347,U00442,view_product,2026-08-30 09:52:09,mobile,direct,P0082
2485,U00327,view_home,2026-08-30 12:12:05,desktop,email,
3010,U00397,view_home,2026-08-30 13:32:15,mobile,email,
3011,U00397,view_product,2026-08-30 13:33:14,mobile,email,P0067
3012,U00397,view_home,2026-08-30 13:34:56,mobile,email,
3013,U00397,view_product,2026-08-30 13:37:01,mobile,email,P0046
3014,U00397,add_to_cart,2026-08-30 13:39:41,mobile,email,P0046
3015,U00397,checkout,2026-08-30 13:41:01,mobile,email,P0046
2926,U00386,view_home,2026-08-30 16:05:17,tablet,email,
2927,U00386,view_product,2026-08-30 16:06:05,tablet,email,P0118
2928,U00386,add_to_cart,2026-08-30 16:07:49,tablet,email,P0118
2203,U00291,view_home,2026-08-30 18:01:49,tablet,social,
2204,U00291,view_product,2026-08-30 18:04:05,tablet,social,P0105
2205,U00291,add_to_cart,2026-08-30 18:06:11,tablet,social,P0105
2206,U00291,checkout,2026-08-30 18:07:59,tablet,social,P0105
2207,U00291,purchase,2026-08-30 18:09:23,tablet,social,P0105
2197,U00290,view_home,2026-08-30 18:18:51,desktop,paid_search,
2198,U00290,view_product,2026-08-30 18:20:13,desktop,paid_search,P0120
745,U00096,view_home,2026-08-30 18:53:43,desktop,direct,
746,U00096,view_product,2026-08-30 18:55:35,desktop,direct,P0103
2139,U00283,view_home,2026-08-30 21:03:35,tablet,direct,
2140,U00283,view_product,2026-08-30 21:04:51,tablet,direct,P0016
2141,U00283,add_to_cart,2026-08-30 21:05:32,tablet,direct,P0016
2142,U00283,checkout,2026-08-30 21:06:35,tablet,direct,P0016
3213,U00422,view_home,2026-08-30 21:16:37,desktop,organic_search,
1289,U00166,view_home,2026-08-30 22:02:53,desktop,organic_search,
1290,U00166,view_product,2026-08-30 22:04:11,desktop,organic_search,P0084
2199,U00290,add_to_cart,2026-08-30 22:20:13,desktop,paid_search,P0120
162,U00025,view_home,2026-08-30 22:44:23,desktop,social,
163,U00025,view_product,2026-08-30 22:44:37,desktop,social,P0069
164,U00025,add_to_cart,2026-08-30 22:46:43,desktop,social,P0069
165,U00025,checkout,2026-08-30 22:48:14,desktop,social,P0069
166,U00025,purchase,2026-08-30 22:49:59,desktop,social,P0069
574,U00079,view_home,2026-08-31 07:49:49,tablet,paid_search,
575,U00079,view_product,2026-08-31 07:50:14,tablet,paid_search,P0053
576,U00079,view_home,2026-08-31 07:51:42,tablet,paid_search,
577,U00079,view_product,2026-08-31 07:52:47,tablet,paid_search,P0062
578,U00079,view_home,2026-08-31 07:54:15,tablet,paid_search,
579,U00079,view_product,2026-08-31 07:55:45,tablet,paid_search,P0001
2238,U00295,view_home,2026-08-31 08:07:43,mobile,social,
1664,U00218,view_home,2026-08-31 08:49:43,tablet,direct,
1665,U00218,view_product,2026-08-31 08:50:30,tablet,direct,P0060
1666,U00218,view_home,2026-08-31 08:52:15,tablet,direct,
3741,U00494,view_home,2026-08-31 09:11:34,mobile,direct,
3742,U00494,view_product,2026-08-31 09:11:47,mobile,direct,P0044
3743,U00494,view_home,2026-08-31 09:12:20,mobile,direct,
3744,U00494,view_product,2026-08-31 09:13:39,mobile,direct,P0002
2239,U00295,view_product,2026-08-31 09:55:43,mobile,social,P0083
2194,U00290,view_home,2026-08-31 10:53:15,tablet,social,
2195,U00290,view_product,2026-08-31 10:54:10,tablet,social,P0055
2196,U00290,add_to_cart,2026-08-31 10:54:28,tablet,social,P0055
693,U00092,view_home,2026-08-31 10:56:06,desktop,organic_search,
694,U00092,view_product,2026-08-31 10:57:20,desktop,organic_search,P0073
695,U00092,view_home,2026-08-31 10:58:49,desktop,organic_search,
696,U00092,view_product,2026-08-31 10:58:58,desktop,organic_search,P0023
697,U00092,view_home,2026-08-31 11:00:51,desktop,organic_search,
698,U00092,view_product,2026-08-31 11:03:29,desktop,organic_search,P0088
699,U00092,add_to_cart,2026-08-31 11:05:18,desktop,organic_search,P0088
580,U00079,add_to_cart,2026-08-31 11:46:45,tablet,paid_search,P0001
581,U00079,checkout,2026-08-31 11:49:09,tablet,paid_search,P0001
2240,U00295,view_home,2026-08-31 12:15:34,mobile,paid_search,
1145,U00148,view_home,2026-08-31 12:17:39,tablet,direct,
1146,U00148,view_product,2026-08-31 12:18:55,tablet,direct,P0115
1147,U00148,view_home,2026-08-31 12:20:18,tablet,direct,
1148,U00148,view_product,2026-08-31 12:21:06,tablet,direct,P0020
1149,U00148,add_to_cart,2026-08-31 12:23:20,tablet,direct,P0020
3267,U00431,view_home,2026-08-31 15:07:03,mobile,email,
3268,U00431,view_product,2026-08-31 15:07:25,mobile,email,P0103
3269,U00431,view_home,2026-08-31 15:07:38,mobile,email,
3270,U00431,view_product,2026-08-31 15:08:04,mobile,email,P0080
1427,U00185,view_home,2026-08-31 15:49:27,desktop,organic_search,
1428,U00185,view_product,2026-08-31 15:49:37,desktop,organic_search,P0057
1429,U00185,add_to_cart,2026-08-31 15:50:19,desktop,organic_search,P0057
1430,U00185,checkout,2026-08-31 15:50:29,desktop,organic_search,P0057
1379,U00178,view_home,2026-08-31 15:50:39,desktop,social,
1380,U00178,view_product,2026-08-31 15:51:17,desktop,social,P0045
1431,U00185,purchase,2026-08-31 15:52:39,desktop,organic_search,P0057
1537,U00201,view_home,2026-08-31 16:10:54,desktop,direct,
1538,U00201,view_product,2026-08-31 16:11:24,desktop,direct,P0072
1539,U00201,view_home,2026-08-31 16:12:47,desktop,direct,
1221,U00159,view_home,2026-08-31 16:13:07,tablet,organic_search,
2052,U00270,view_home,2026-08-31 16:14:07,desktop,social,
1222,U00159,view_product,2026-08-31 16:14:09,tablet,organic_search,P0031
1223,U00159,view_home,2026-08-31 16:16:09,tablet,organic_search,
2053,U00270,view_product,2026-08-31 16:16:52,desktop,social,P0008
1224,U00159,view_product,2026-08-31 16:17:19,tablet,organic_search,P0015
466,U00061,view_home,2026-08-31 17:30:01,desktop,paid_search,
467,U00061,view_product,2026-08-31 17:31:04,desktop,paid_search,P0005
468,U00061,view_home,2026-08-31 17:31:46,desktop,paid_search,
469,U00061,view_product,2026-08-31 17:32:04,desktop,paid_search,P0009
470,U00061,add_to_cart,2026-08-31 17:33:53,desktop,paid_search,P0009
3779,U00500,view_home,2026-08-31 17:53:47,tablet,direct,
3780,U00500,view_product,2026-08-31 17:54:21,tablet,direct,P0120
3781,U00500,view_home,2026-08-31 17:54:59,tablet,direct,
3782,U00500,view_product,2026-08-31 17:56:24,tablet,direct,P0100
3783,U00500,add_to_cart,2026-08-31 17:58:02,tablet,direct,P0100
2651,U00348,view_home,2026-08-31 17:59:04,tablet,organic_search,
2652,U00348,view_product,2026-08-31 18:01:25,tablet,organic_search,P0094
172,U00026,view_home,2026-08-31 18:11:13,desktop,social,
173,U00026,view_product,2026-08-31 18:13:56,desktop,social,P0028
2022,U00266,view_home,2026-08-31 18:21:47,mobile,paid_search,
2023,U00266,view_product,2026-08-31 18:22:54,mobile,paid_search,P0087
2024,U00266,view_home,2026-08-31 18:23:12,mobile,paid_search,
2025,U00266,view_product,2026-08-31 18:24:07,mobile,paid_search,P0057
2026,U00266,view_home,2026-08-31 18:25:18,mobile,paid_search,
2027,U00266,view_product,2026-08-31 18:26:02,mobile,paid_search,P0002
2028,U00266,add_to_cart,2026-08-31 18:26:36,mobile,paid_search,P0002
1744,U00232,view_home,2026-08-31 18:34:12,desktop,paid_search,
1745,U00232,view_product,2026-08-31 18:34:52,desktop,paid_search,P0060
1746,U00232,view_home,2026-08-31 18:36:03,desktop,paid_search,
1747,U00232,view_product,2026-08-31 18:36:33,desktop,paid_search,P0094
1748,U00232,add_to_cart,2026-08-31 18:39:30,desktop,paid_search,P0094
3395,U00446,view_home,2026-08-31 19:31:23,desktop,paid_search,
3396,U00446,view_product,2026-08-31 19:31:49,desktop,paid_search,P0112
3397,U00446,add_to_cart,2026-08-31 19:33:36,desktop,paid_search,P0112
2917,U00386,view_home,2026-08-31 21:14:42,tablet,paid_search,
2918,U00386,view_product,2026-08-31 21:14:53,tablet,paid_search,P0004
334,U00046,view_home,2026-08-31 21:25:28,mobile,direct,
335,U00046,view_product,2026-08-31 21:25:56,mobile,direct,P0088
336,U00046,add_to_cart,2026-08-31 21:26:36,mobile,direct,P0088
337,U00046,checkout,2026-08-31 21:29:04,mobile,direct,P0088
1175,U00154,view_home,2026-08-31 22:49:39,tablet,paid_search,
1176,U00154,view_product,2026-08-31 22:51:26,tablet,paid_search,P0089
2313,U00307,view_home,2026-09-01 06:30:33,desktop,paid_search,
2314,U00307,view_product,2026-09-01 06:31:53,desktop,paid_search,P0101
1707,U00226,view_home,2026-09-01 06:33:03,desktop,direct,
2315,U00307,add_to_cart,2026-09-01 06:34:06,desktop,paid_search,P0101
2316,U00307,checkout,2026-09-01 06:34:31,desktop,paid_search,P0101
1708,U00226,view_product,2026-09-01 06:34:40,desktop,direct,P0015
1968,U00259,view_home,2026-09-01 07:12:52,tablet,email,
1969,U00259,view_product,2026-09-01 07:15:01,tablet,email,P0075
1716,U00228,view_home,2026-09-01 08:04:52,tablet,social,
1717,U00228,view_product,2026-09-01 08:06:18,tablet,social,P0060
246,U00036,view_home,2026-09-01 08:12:37,desktop,social,
